client_num,Card_Category,annual_fees,activation_30_days,customer_acq_cost,week_start_date,week_num,qtr,current_year,credit_limit,total_revolving_bal,total_trans_amt,total_trans_ct,avg_utilization_ratio,use_chip,exp_type,Interest_earned,delinquent_acc,Revenue,week_nun2
778956033,Blue,495,1,157,08-Oct-23,Week-41,Q4,2023,34516,1549,15151,104,0.045,Chip,Travel,1667,0,17313,41
779027733,Blue,150,0,109,08-Oct-23,Week-41,Q4,2023,6721,1115,3718,51,0.166,Chip,Bills,297,0,4165,41
779032308,Blue,175,1,117,08-Oct-23,Week-41,Q4,2023,4964,2316,3279,66,0.467,Chip,Bills,361,0,3815,41
779037408,Blue,100,0,146,08-Oct-23,Week-41,Q4,2023,3581,694,14637,109,0.194,Chip,Entertainment,2342,0,17079,41
779055033,Blue,465,1,92,08-Oct-23,Week-41,Q4,2023,8256,2416,8104,64,0.293,Chip,Travel,810,0,9379,41
779067408,Blue,475,1,67,08-Oct-23,Week-41,Q4,2023,13056,1890,14280,102,0.145,Chip,Grocery,2713,0,17468,41
779082633,Blue,175,1,127,08-Oct-23,Week-41,Q4,2023,4107,979,14596,104,0.238,Chip,Travel,2773,0,17544,41
779090883,Blue,390,1,94,08-Oct-23,Week-41,Q4,2023,2483,1297,3478,64,0.522,Chip,Grocery,243,0,4111,41
779116158,Blue,405,1,101,08-Oct-23,Week-41,Q4,2023,5714,868,4331,85,0.152,Chip,Entertainment,866,0,5602,41
779140533,Blue,425,1,116,08-Oct-23,Week-41,Q4,2023,27124,2311,15195,121,0.085,Chip,Travel,1216,0,16836,41
779164608,Blue,445,0,85,08-Oct-23,Week-41,Q4,2023,2641,1336,4224,77,0.506,Chip,Travel,338,0,5007,41
779217333,Blue,370,0,71,08-Oct-23,Week-41,Q4,2023,2228,1502,3922,75,0.674,Chip,Food,1137,0,5429,41
779224758,Blue,125,1,109,08-Oct-23,Week-41,Q4,2023,2168,1485,3828,86,0.685,Chip,Fuel,306,0,4259,41
779252283,Blue,390,1,124,08-Oct-23,Week-41,Q4,2023,2712,2411,5201,82,0.889,Chip,Food,312,0,5903,41
779296908,Blue,470,1,79,08-Oct-23,Week-41,Q4,2023,1438.3,576,5098,66,0.4,Chip,Grocery,969,0,6537,41
779327733,Blue,110,0,100,08-Oct-23,Week-41,Q4,2023,1783,1014,3861,81,0.569,Chip,Food,656,0,4627,41
779412783,Blue,300,0,120,08-Oct-23,Week-41,Q4,2023,2376,1969,4301,79,0.829,Chip,Bills,516,0,5117,41
779422458,Blue,125,0,108,08-Oct-23,Week-41,Q4,2023,3533,1206,16339,120,0.341,Chip,Fuel,4738,0,21202,41
779438208,Blue,290,1,110,08-Oct-23,Week-41,Q4,2023,1938,1175,4606,75,0.606,Chip,Fuel,1290,0,6186,41
779447358,Blue,200,0,83,08-Oct-23,Week-41,Q4,2023,2884,2104,4486,93,0.73,Chip,Grocery,538,0,5224,41
779491908,Blue,330,0,95,08-Oct-23,Week-41,Q4,2023,8644,1391,4272,59,0.161,Chip,Bills,513,0,5115,41
779499933,Blue,480,1,70,08-Oct-23,Week-41,Q4,2023,34516,1259,4300,94,0.036,Chip,Travel,1118,0,5898,41
779643858,Blue,245,1,73,08-Oct-23,Week-41,Q4,2023,2033,1037,4100,82,0.51,Chip,Food,615,0,4960,41
779694183,Blue,475,1,77,15-Oct-23,Week-42,Q4,2023,1864,1427,3833,73,0.766,Chip,Travel,1073,0,5381,42
779703258,Blue,285,0,63,15-Oct-23,Week-42,Q4,2023,2069,1393,4962,70,0.673,Chip,Food,496,0,5743,42
779725833,Blue,350,0,113,15-Oct-23,Week-42,Q4,2023,11761,1775,4946,73,0.151,Chip,Fuel,1187,0,6483,42
779727558,Blue,200,1,90,15-Oct-23,Week-42,Q4,2023,2097,1250,4148,71,0.596,Chip,Bills,332,0,4680,42
779739783,Blue,475,1,94,15-Oct-23,Week-42,Q4,2023,19826,1389,3561,73,0.07,Chip,Entertainment,605,0,4641,42
779741883,Blue,175,1,105,15-Oct-23,Week-42,Q4,2023,2493,831,4274,68,0.333,Chip,Grocery,641,0,5090,42
779754408,Blue,195,1,84,15-Oct-23,Week-42,Q4,2023,2477,2123,4349,69,0.857,Chip,Food,1000,0,5544,42
779841483,Blue,390,1,120,15-Oct-23,Week-42,Q4,2023,12972,1424,2238,36,0.11,Chip,Entertainment,291,0,2919,42
779906658,Blue,330,1,50,15-Oct-23,Week-42,Q4,2023,18806,1192,3142,62,0.063,Chip,Bills,251,0,3723,42
779945508,Blue,125,1,81,15-Oct-23,Week-42,Q4,2023,3510,1881,3808,81,0.536,Chip,Grocery,724,0,4657,42
780019908,Blue,430,1,95,15-Oct-23,Week-42,Q4,2023,2172,644,4657,82,0.297,Chip,Fuel,1071,0,6158,42
780036483,Blue,245,1,103,15-Oct-23,Week-42,Q4,2023,1690,1459,3928,69,0.863,Chip,Bills,1139,0,5312,42
780067158,Blue,425,1,104,15-Oct-23,Week-42,Q4,2023,1746,1107,1907,47,0.634,Chip,Food,210,0,2542,42
780068283,Blue,125,1,94,15-Oct-23,Week-42,Q4,2023,1891,922,3822,69,0.488,Chip,Fuel,1032,0,4979,42
780100533,Blue,125,0,89,15-Oct-23,Week-42,Q4,2023,26303,2376,3586,67,0.09,Chip,Entertainment,1004,0,4715,42
780168333,Blue,450,0,57,15-Oct-23,Week-42,Q4,2023,26548,1829,3450,83,0.069,Chip,Grocery,483,0,4383,42
780199233,Blue,300,0,86,15-Oct-23,Week-42,Q4,2023,14914,1102,4478,87,0.074,Chip,Entertainment,806,0,5584,42
780201633,Blue,250,1,92,15-Oct-23,Week-42,Q4,2023,5655,1154,2189,51,0.204,Chip,Entertainment,241,0,2680,42
780206958,Blue,340,1,45,15-Oct-23,Week-42,Q4,2023,5937,2120,4228,70,0.357,Chip,Food,1142,0,5710,42
780372408,Blue,395,0,96,15-Oct-23,Week-42,Q4,2023,4976,866,4317,69,0.174,Chip,Grocery,561,0,5273,42
780373233,Blue,100,1,100,15-Oct-23,Week-42,Q4,2023,2863,1940,4985,90,0.678,Chip,Bills,698,0,5783,42
780378633,Blue,465,0,71,15-Oct-23,Week-42,Q4,2023,9382,1455,3412,71,0.155,Chip,Entertainment,444,0,4321,42
780383358,Blue,250,0,116,15-Oct-23,Week-42,Q4,2023,5649,748,4683,72,0.132,Chip,Fuel,1124,0,6057,42
780584658,Blue,475,1,82,15-Oct-23,Week-42,Q4,2023,1843,1293,2077,61,0.702,Chip,Grocery,519,0,3071,42
780602733,Blue,275,0,89,15-Oct-23,Week-42,Q4,2023,8302,1294,3221,66,0.156,Chip,Travel,290,0,3786,42
780638958,Blue,250,1,56,15-Oct-23,Week-42,Q4,2023,2468,1850,4483,77,0.75,Chip,Bills,1121,0,5854,42
780790008,Blue,250,0,116,22-Oct-23,Week-43,Q4,2023,1457,563,3967,69,0.386,Chip,Travel,317,0,4534,43
780984408,Blue,385,1,118,22-Oct-23,Week-43,Q4,2023,7487,1953,4070,63,0.261,Chip,Bills,1018,0,5473,43
781297983,Blue,300,1,106,22-Oct-23,Week-43,Q4,2023,20410,1196,3525,78,0.059,Chip,Grocery,705,0,4530,43
782437008,Blue,200,0,97,22-Oct-23,Week-43,Q4,2023,2255,1769,4717,83,0.784,Chip,Bills,1038,0,5955,43
782548758,Blue,400,0,99,22-Oct-23,Week-43,Q4,2023,2069,1288,5668,82,0.623,Chip,Bills,1474,0,7542,43
782802033,Blue,140,0,119,22-Oct-23,Week-43,Q4,2023,3411,1472,2108,55,0.432,Chip,Bills,506,0,2754,43
783070833,Blue,490,1,83,22-Oct-23,Week-43,Q4,2023,2472,1899,4408,86,0.768,Chip,Bills,705,0,5603,43
783500283,Blue,225,0,113,22-Oct-23,Week-43,Q4,2023,29100,1228,5041,74,0.042,Chip,Bills,1462,0,6728,43
785055108,Blue,275,1,86,22-Oct-23,Week-43,Q4,2023,10817,1142,3889,60,0.106,Chip,Food,972,0,5136,43
785218458,Blue,150,0,163,22-Oct-23,Week-43,Q4,2023,2505,2282,4333,77,0.911,Chip,Fuel,1127,0,5610,43
787261008,Blue,195,1,124,22-Oct-23,Week-43,Q4,2023,4112,1128,4446,75,0.274,Chip,Bills,800,0,5441,43
787268733,Blue,300,1,89,22-Oct-23,Week-43,Q4,2023,2442,1507,4535,85,0.617,Chip,Bills,272,0,5107,43
787291308,Blue,175,1,108,22-Oct-23,Week-43,Q4,2023,4228,1709,4389,79,0.404,Chip,Fuel,1273,0,5837,43
787361583,Blue,225,1,104,22-Oct-23,Week-43,Q4,2023,13911,2160,2204,60,0.155,Chip,Bills,441,0,2870,43
787441383,Blue,200,0,84,22-Oct-23,Week-43,Q4,2023,1793,1284,3989,62,0.716,Chip,Grocery,957,0,5146,43
787475433,Blue,110,1,78,22-Oct-23,Week-43,Q4,2023,6966,905,4855,69,0.13,Chip,Bills,388,0,5353,43
787493808,Blue,435,1,106,22-Oct-23,Week-43,Q4,2023,2700,2480,2396,49,0.919,Chip,Bills,216,0,3047,43
787501758,Blue,150,1,112,22-Oct-23,Week-43,Q4,2023,4038,1237,4188,68,0.306,Chip,Food,796,0,5134,43
787505133,Blue,125,1,106,22-Oct-23,Week-43,Q4,2023,11316,1599,2595,49,0.141,Chip,Fuel,311,0,3031,43
787513533,Blue,250,1,113,22-Oct-23,Week-43,Q4,2023,2245,1503,3344,54,0.669,Chip,Entertainment,201,0,3795,43
787519683,Blue,405,1,110,22-Oct-23,Week-43,Q4,2023,3028,2270,4727,78,0.75,Chip,Bills,331,0,5463,43
787563858,Blue,400,1,77,22-Oct-23,Week-43,Q4,2023,8589,685,3553,63,0.08,Chip,Grocery,497,0,4450,43
787568433,Blue,270,1,102,22-Oct-23,Week-43,Q4,2023,7328,936,4518,79,0.128,Chip,Fuel,678,0,5466,43
787593558,Blue,300,1,66,22-Oct-23,Week-43,Q4,2023,4562,2258,3740,55,0.495,Chip,Food,860,0,4900,43
787596558,Blue,320,1,153,22-Oct-23,Week-43,Q4,2023,7116,981,4748,85,0.138,Chip,Fuel,1282,0,6350,43
787655058,Blue,405,0,103,29-Oct-23,Week-44,Q4,2023,2568,1875,4254,85,0.73,Chip,Bills,893,0,5552,44
787659483,Blue,475,0,99,29-Oct-23,Week-44,Q4,2023,1438.3,801,4223,60,0.557,Chip,Grocery,1182,0,5880,44
787849833,Blue,220,1,159,29-Oct-23,Week-44,Q4,2023,13490,1672,4205,75,0.124,Chip,Fuel,252,0,4677,44
787918158,Blue,360,0,80,29-Oct-23,Week-44,Q4,2023,2156,1114,4106,66,0.517,Chip,Travel,698,0,5164,44
787974108,Blue,325,1,114,29-Oct-23,Week-44,Q4,2023,1793,792,2374,40,0.442,Chip,Entertainment,380,0,3079,44
788019483,Blue,225,0,100,29-Oct-23,Week-44,Q4,2023,3660,766,14515,122,0.209,Chip,Travel,2903,0,17643,44
788252358,Blue,425,1,41,29-Oct-23,Week-44,Q4,2023,8190,1716,3529,84,0.21,Chip,Fuel,353,0,4307,44
788275083,Blue,485,0,104,29-Oct-23,Week-44,Q4,2023,15483,1719,4678,80,0.111,Chip,Bills,1310,0,6473,44
788544108,Blue,440,0,112,29-Oct-23,Week-44,Q4,2023,6611,1041,4037,74,0.157,Chip,Travel,1009,0,5486,44
788552658,Blue,300,1,110,29-Oct-23,Week-44,Q4,2023,2479,1759,4562,86,0.71,Chip,Bills,958,0,5820,44
788638908,Blue,100,0,160,29-Oct-23,Week-44,Q4,2023,2351,2127,4278,71,0.905,Chip,Bills,385,0,4763,44
788717358,Blue,250,1,105,29-Oct-23,Week-44,Q4,2023,7062,1255,3432,68,0.178,Chip,Grocery,549,0,4231,44
788741733,Blue,200,1,74,29-Oct-23,Week-44,Q4,2023,7832,1784,14614,106,0.228,Chip,Fuel,3654,0,18468,44
788744058,Blue,245,1,83,29-Oct-23,Week-44,Q4,2023,4009,1361,4506,80,0.339,Chip,Food,1081,0,5832,44
788760633,Blue,175,0,111,29-Oct-23,Week-44,Q4,2023,13513,1495,3503,68,0.111,Chip,Entertainment,490,0,4168,44
788770908,Blue,125,0,81,29-Oct-23,Week-44,Q4,2023,3035,1498,4275,67,0.494,Chip,Entertainment,428,0,4828,44
788776008,Blue,245,1,79,29-Oct-23,Week-44,Q4,2023,4726,1161,4683,91,0.246,Chip,Grocery,937,0,5865,44
788832033,Blue,245,1,144,29-Oct-23,Week-44,Q4,2023,8599,938,3015,64,0.109,Chip,Entertainment,241,0,3501,44
788840283,Blue,420,0,135,29-Oct-23,Week-44,Q4,2023,2120,1527,4741,86,0.72,Chip,Bills,996,0,6157,44
788846508,Blue,250,0,150,29-Oct-23,Week-44,Q4,2023,2690,1903,4567,81,0.707,Chip,Entertainment,1142,0,5959,44
788856408,Blue,390,1,88,29-Oct-23,Week-44,Q4,2023,3317,1041,4264,75,0.314,Chip,Bills,1237,0,5891,44
788864508,Blue,365,1,98,29-Oct-23,Week-44,Q4,2023,1554,926,4997,79,0.596,Chip,Food,800,0,6162,44
788874333,Blue,175,0,137,29-Oct-23,Week-44,Q4,2023,15631,1305,4313,67,0.083,Chip,Grocery,1208,0,5696,44
788920308,Blue,250,0,107,29-Oct-23,Week-44,Q4,2023,2258,1250,4368,75,0.554,Chip,Bills,961,0,5579,44
788937933,Blue,440,0,76,29-Oct-23,Week-44,Q4,2023,5494,1356,3566,81,0.247,Chip,Bills,535,0,4541,44
788966958,Blue,125,1,102,29-Oct-23,Week-44,Q4,2023,3112,2023,4613,86,0.65,Chip,Food,876,0,5614,44
788989083,Blue,200,1,120,29-Oct-23,Week-44,Q4,2023,2817,1864,4535,82,0.662,Chip,Bills,680,0,5415,44
788996058,Blue,395,0,85,29-Oct-23,Week-44,Q4,2023,2730,1970,3841,69,0.722,Chip,Food,999,0,5235,44
788997408,Blue,200,0,49,29-Oct-23,Week-44,Q4,2023,2195,1917,4205,65,0.873,Chip,Entertainment,463,0,4868,44
789008508,Blue,365,0,70,05-Nov-23,Week-45,Q4,2023,3472,1687,13999,119,0.486,Chip,Travel,1120,0,15484,45
789022233,Blue,410,0,116,05-Nov-23,Week-45,Q4,2023,1438.3,754,4457,69,0.524,Chip,Travel,669,0,5536,45
789025083,Blue,380,1,116,05-Nov-23,Week-45,Q4,2023,1438.3,860,4655,82,0.598,Chip,Entertainment,791,0,5826,45
789053883,Blue,385,0,145,05-Nov-23,Week-45,Q4,2023,11186,2231,3692,84,0.199,Chip,Fuel,369,0,4446,45
789076083,Blue,245,1,108,05-Nov-23,Week-45,Q4,2023,2775,1475,4608,84,0.532,Chip,Bills,1106,0,5959,45
789097833,Blue,300,0,128,05-Nov-23,Week-45,Q4,2023,3927,720,4230,93,0.183,Chip,Entertainment,1100,0,5630,45
789099783,Blue,245,1,116,05-Nov-23,Week-45,Q4,2023,2069,839,4117,70,0.406,Chip,Fuel,453,0,4815,45
789154833,Blue,200,0,119,05-Nov-23,Week-45,Q4,2023,19030,912,4137,72,0.048,Chip,Entertainment,1158,0,5495,45
789173958,Blue,410,0,96,05-Nov-23,Week-45,Q4,2023,1438.3,877,4283,76,0.61,Chip,Entertainment,771,0,5464,45
789182358,Blue,190,1,79,05-Nov-23,Week-45,Q4,2023,17628,1414,3991,76,0.08,Chip,Grocery,519,0,4700,45
789185508,Blue,335,1,75,05-Nov-23,Week-45,Q4,2023,5536,756,3918,70,0.137,Chip,Entertainment,588,0,4841,45
789200208,Blue,110,1,104,05-Nov-23,Week-45,Q4,2023,3326,2181,13583,110,0.656,Chip,Fuel,3939,0,17632,45
789237333,Blue,450,1,120,05-Nov-23,Week-45,Q4,2023,20237,1593,15041,102,0.079,Chip,Travel,2557,0,18048,45
789280683,Blue,275,1,77,05-Nov-23,Week-45,Q4,2023,11714,898,13956,122,0.077,Chip,Bills,3768,0,17999,45
789293358,Blue,150,1,52,05-Nov-23,Week-45,Q4,2023,7578,1794,5328,78,0.237,Chip,Bills,480,0,5958,45
789300408,Blue,250,1,113,05-Nov-23,Week-45,Q4,2023,1614,700,4293,87,0.434,Chip,Bills,644,0,5187,45
789325008,Blue,190,1,112,05-Nov-23,Week-45,Q4,2023,7862,1991,3645,82,0.253,Chip,Bills,838,0,4673,45
789345408,Blue,275,0,105,05-Nov-23,Week-45,Q4,2023,1438.3,722,4983,53,0.502,Chip,Fuel,897,0,6155,45
789351783,Blue,175,1,125,05-Nov-23,Week-45,Q4,2023,2114,1618,4518,88,0.765,Chip,Entertainment,407,0,5100,45
789354783,Blue,430,0,138,05-Nov-23,Week-45,Q4,2023,2329,1465,4286,86,0.629,Chip,Grocery,300,0,5016,45
789392883,Blue,495,1,127,05-Nov-23,Week-45,Q4,2023,1878,1247,4650,71,0.664,Chip,Fuel,1302,0,6447,45
789396783,Blue,400,1,108,05-Nov-23,Week-45,Q4,2023,2112,1109,4729,78,0.525,Chip,Fuel,993,0,6122,45
789477483,Blue,245,0,75,05-Nov-23,Week-45,Q4,2023,4433,1488,3847,76,0.336,Chip,Bills,539,0,4631,45
789497283,Blue,195,0,92,05-Nov-23,Week-45,Q4,2023,34162,1723,7572,56,0.05,Chip,Entertainment,1666,0,9433,45
789502308,Blue,465,0,115,05-Nov-23,Week-45,Q4,2023,1551,790,2379,46,0.509,Chip,Fuel,500,0,3344,45
789520533,Blue,355,0,54,05-Nov-23,Week-45,Q4,2023,26174,1864,4551,65,0.071,Chip,Grocery,546,0,5452,45
789531633,Blue,350,1,90,05-Nov-23,Week-45,Q4,2023,4117,777,5218,88,0.189,Chip,Food,731,0,6299,45
789575583,Blue,470,0,59,05-Nov-23,Week-45,Q4,2023,6931,1380,4437,64,0.199,Chip,Entertainment,843,0,5750,45
789580908,Blue,190,0,120,05-Nov-23,Week-45,Q4,2023,8512,1471,4056,81,0.173,Chip,Grocery,771,0,5017,45
789586833,Blue,150,0,57,05-Nov-23,Week-45,Q4,2023,2883,1732,4053,85,0.601,Chip,Entertainment,567,0,4770,45
789625383,Blue,200,1,131,12-Nov-23,Week-46,Q4,2023,9727,1626,3543,62,0.167,Chip,Food,248,0,3991,46
789705408,Blue,455,1,75,12-Nov-23,Week-46,Q4,2023,4743,1687,3739,55,0.356,Chip,Grocery,411,0,4605,46
789707433,Blue,300,1,115,12-Nov-23,Week-46,Q4,2023,2515,1313,4370,68,0.522,Chip,Entertainment,350,0,5020,46
789775308,Blue,200,1,82,12-Nov-23,Week-46,Q4,2023,1438.3,1120,4880,77,0.779,Chip,Entertainment,1074,0,6154,46
789823383,Blue,405,1,107,12-Nov-23,Week-46,Q4,2023,2786,1635,4532,82,0.587,Chip,Entertainment,997,0,5934,46
789890958,Blue,250,0,111,12-Nov-23,Week-46,Q4,2023,10948,482,16230,111,0.044,Chip,Travel,2272,0,18752,46
789900633,Blue,300,0,117,12-Nov-23,Week-46,Q4,2023,3263,1522,4288,69,0.466,Chip,Bills,1115,0,5703,46
789937683,Blue,250,0,74,12-Nov-23,Week-46,Q4,2023,3645,701,15559,120,0.192,Chip,Travel,934,0,16743,46
789990333,Blue,345,1,100,12-Nov-23,Week-46,Q4,2023,2303,722,4469,80,0.314,Chip,Bills,715,0,5529,46
790000608,Blue,125,0,133,12-Nov-23,Week-46,Q4,2023,6723,968,3838,67,0.144,Chip,Fuel,422,0,4385,46
790002783,Blue,425,1,79,12-Nov-23,Week-46,Q4,2023,19595,610,4079,65,0.031,Chip,Grocery,653,0,5157,46
790006383,Blue,125,0,112,12-Nov-23,Week-46,Q4,2023,9654,2035,4221,67,0.211,Chip,Entertainment,844,0,5190,46
790112133,Blue,340,1,86,12-Nov-23,Week-46,Q4,2023,2623,1647,4388,83,0.628,Chip,Fuel,1229,0,5957,46
790123983,Blue,250,1,103,12-Nov-23,Week-46,Q4,2023,2974,2090,4297,88,0.703,Chip,Bills,301,0,4848,46
791822733,Blue,460,1,122,12-Nov-23,Week-46,Q4,2023,5630,748,4904,81,0.133,Chip,Bills,736,0,6100,46
792864858,Blue,470,0,151,12-Nov-23,Week-46,Q4,2023,5726,834,2311,58,0.146,Chip,Fuel,370,0,3151,46
793015083,Blue,220,1,57,12-Nov-23,Week-46,Q4,2023,2586,1270,4481,77,0.491,Chip,Entertainment,1120,0,5821,46
793395933,Blue,465,1,87,12-Nov-23,Week-46,Q4,2023,2716,1740,4208,69,0.641,Chip,Entertainment,715,0,5388,46
793412958,Blue,200,1,100,12-Nov-23,Week-46,Q4,2023,2440,1501,4382,88,0.615,Chip,Fuel,1008,0,5590,46
793543758,Blue,295,1,51,12-Nov-23,Week-46,Q4,2023,10614,784,4601,77,0.074,Chip,Bills,966,0,5862,46
793717608,Blue,200,1,162,12-Nov-23,Week-46,Q4,2023,10452,1120,3592,79,0.107,Chip,Bills,898,0,4690,46
794132808,Blue,345,1,120,12-Nov-23,Week-46,Q4,2023,13035,1285,14585,97,0.099,Chip,Grocery,2188,0,17118,46
794217108,Blue,325,1,151,12-Nov-23,Week-46,Q4,2023,14315,1348,3694,67,0.094,Chip,Grocery,443,0,4462,46
794524833,Blue,250,1,75,19-Nov-23,Week-47,Q4,2023,2265,1345,4009,73,0.594,Chip,Fuel,842,0,5101,47
794528283,Blue,100,1,92,19-Nov-23,Week-47,Q4,2023,2748,878,3383,67,0.32,Chip,Grocery,304,0,3787,47
794558658,Blue,465,1,114,19-Nov-23,Week-47,Q4,2023,2560,1430,4783,86,0.559,Chip,Grocery,430,0,5678,47
794581533,Blue,380,1,68,19-Nov-23,Week-47,Q4,2023,2749,1380,3882,90,0.502,Chip,Fuel,1126,0,5388,47
794653983,Blue,250,1,89,19-Nov-23,Week-47,Q4,2023,1480,1017,5245,80,0.687,Chip,Entertainment,577,0,6072,47
794784633,Blue,150,1,79,19-Nov-23,Week-47,Q4,2023,2214,2123,4478,77,0.959,Chip,Fuel,448,0,5076,47
794856033,Blue,125,0,99,19-Nov-23,Week-47,Q4,2023,5242,470,4306,77,0.09,Chip,Entertainment,818,0,5249,47
794866983,Blue,430,1,76,19-Nov-23,Week-47,Q4,2023,7336,1031,3812,67,0.141,Chip,Bills,343,0,4585,47
794947683,Blue,365,0,144,19-Nov-23,Week-47,Q4,2023,2118,1189,4541,60,0.561,Chip,Entertainment,545,0,5451,47
794967408,Blue,300,0,107,19-Nov-23,Week-47,Q4,2023,9106,975,3863,74,0.107,Chip,Grocery,850,0,5013,47
795218883,Blue,300,1,109,19-Nov-23,Week-47,Q4,2023,4207,1556,15312,122,0.37,Chip,Fuel,3216,0,18828,47
795573333,Blue,270,0,74,19-Nov-23,Week-47,Q4,2023,8376,1165,4142,67,0.139,Chip,Fuel,373,0,4785,47
796236258,Blue,125,1,87,19-Nov-23,Week-47,Q4,2023,2465,1128,4030,86,0.458,Chip,Grocery,1128,0,5283,47
796330983,Blue,360,1,151,19-Nov-23,Week-47,Q4,2023,2138,1283,4785,85,0.6,Chip,Fuel,766,0,5911,47
797169633,Blue,475,1,72,19-Nov-23,Week-47,Q4,2023,34516,825,3127,51,0.024,Chip,Food,250,0,3852,47
797238108,Blue,250,0,88,19-Nov-23,Week-47,Q4,2023,3232,824,3915,74,0.255,Chip,Entertainment,626,0,4791,47
797641683,Blue,425,1,107,19-Nov-23,Week-47,Q4,2023,14840,2043,16256,111,0.138,Chip,Travel,2438,0,19119,47
797748708,Blue,175,1,94,19-Nov-23,Week-47,Q4,2023,3936,2024,5001,66,0.514,Chip,Bills,1000,0,6176,47
798773208,Blue,100,0,98,19-Nov-23,Week-47,Q4,2023,26496,1406,3691,75,0.053,Chip,Entertainment,406,0,4197,47
798786333,Blue,200,1,86,19-Nov-23,Week-47,Q4,2023,1438.3,510,3399,66,0.355,Chip,Entertainment,884,0,4483,47
798788958,Blue,200,1,87,19-Nov-23,Week-47,Q4,2023,6407,1130,14471,93,0.176,Chip,Bills,2749,0,17420,47
798996183,Blue,280,1,74,19-Nov-23,Week-47,Q4,2023,2194,1512,4069,80,0.689,Chip,Bills,448,0,4797,47
799486158,Blue,335,1,170,19-Nov-23,Week-47,Q4,2023,1438.3,949,4222,65,0.66,Chip,Entertainment,296,0,4853,47
800164083,Blue,100,0,96,19-Nov-23,Week-47,Q4,2023,20783,1257,3819,76,0.06,Chip,Entertainment,496,0,4415,47
800869758,Blue,175,0,110,19-Nov-23,Week-47,Q4,2023,2191,1414,3967,76,0.645,Chip,Entertainment,1150,0,5292,47
801056358,Blue,95,0,125,26-Nov-23,Week-48,Q4,2023,13287,1864,3851,75,0.14,Chip,Bills,462,0,4408,48
801083133,Blue,325,1,104,26-Nov-23,Week-48,Q4,2023,3545,1446,3691,69,0.408,Chip,Food,295,0,4311,48
801366783,Blue,370,1,71,26-Nov-23,Week-48,Q4,2023,4860,1772,4329,80,0.365,Chip,Food,346,0,5045,48
802101858,Blue,225,0,46,26-Nov-23,Week-48,Q4,2023,4757,1978,4220,71,0.416,Chip,Bills,1139,0,5584,48
802247658,Blue,420,1,116,26-Nov-23,Week-48,Q4,2023,2699,2422,2599,43,0.897,Chip,Fuel,208,0,3227,48
802662858,Blue,125,1,105,26-Nov-23,Week-48,Q4,2023,3949,2024,3495,64,0.513,Chip,Food,419,0,4039,48
802834158,Blue,370,1,96,26-Nov-23,Week-48,Q4,2023,6743,1737,1934,30,0.258,Chip,Bills,522,0,2826,48
802867683,Blue,430,0,92,26-Nov-23,Week-48,Q4,2023,1536,728,4133,78,0.474,Chip,Fuel,992,0,5555,48
803205258,Blue,150,1,78,26-Nov-23,Week-48,Q4,2023,2420,2379,4348,86,0.983,Chip,Grocery,739,0,5237,48
803214108,Blue,425,1,100,26-Nov-23,Week-48,Q4,2023,2252,1826,5055,68,0.811,Chip,Bills,455,0,5935,48
803657133,Blue,360,1,110,26-Nov-23,Week-48,Q4,2023,1848,1408,4757,75,0.762,Chip,Bills,381,0,5498,48
803800533,Blue,150,1,110,26-Nov-23,Week-48,Q4,2023,2088,975,2866,59,0.467,Chip,Fuel,717,0,3733,48
804431283,Blue,150,1,70,26-Nov-23,Week-48,Q4,2023,7882,1101,14651,120,0.14,Chip,Travel,4249,0,19050,48
804661083,Blue,225,1,86,26-Nov-23,Week-48,Q4,2023,2135,1506,4821,77,0.705,Chip,Bills,1109,0,6155,48
804829533,Blue,380,1,67,26-Nov-23,Week-48,Q4,2023,24621,471,2864,51,0.019,Chip,Fuel,372,0,3616,48
805313808,Blue,370,0,85,26-Nov-23,Week-48,Q4,2023,8018,134,2409,38,0.017,Chip,Bills,434,0,3213,48
806219808,Blue,125,0,92,26-Nov-23,Week-48,Q4,2023,5119,1972,5146,88,0.385,Chip,Entertainment,1338,0,6609,48
806619333,Blue,410,0,70,26-Nov-23,Week-48,Q4,2023,2909,2085,5154,80,0.717,Chip,Bills,1443,0,7007,48
806824908,Blue,175,0,43,26-Nov-23,Week-48,Q4,2023,16476,1374,4717,71,0.083,Chip,Fuel,660,0,5552,48
806989008,Blue,410,1,72,03-Dec-23,Week-49,Q4,2023,12917,1157,4108,82,0.09,Chip,Fuel,575,0,5093,49
807157833,Blue,200,0,74,03-Dec-23,Week-49,Q4,2023,3334,1272,4284,73,0.382,Chip,Food,514,0,4998,49
807426033,Blue,330,0,107,03-Dec-23,Week-49,Q4,2023,2865,1176,3462,61,0.41,Chip,Entertainment,900,0,4692,49
807600633,Blue,375,1,100,03-Dec-23,Week-49,Q4,2023,9856,671,5408,83,0.068,Chip,Fuel,811,0,6594,49
808045833,Blue,375,1,84,03-Dec-23,Week-49,Q4,2023,7659,1698,15860,105,0.222,Chip,Grocery,1586,0,17821,49
808675083,Blue,325,1,103,03-Dec-23,Week-49,Q4,2023,4235,1675,3862,76,0.396,Chip,Food,1004,0,5191,49
809360883,Blue,245,1,58,03-Dec-23,Week-49,Q4,2023,17673,1783,3160,59,0.101,Chip,Bills,600,0,4005,49
